timestamp,raw,scale,sized,realised,regime,asset_ret,fwd,w,fwd_vol20,agent_ret,const_ret,active,yr
2021-11-17 00:00:00+00:00,0.7867285337122374,1.4381088532381872,1.1314012694266662,1.261438489054872,sideways,0.0040515419084121,-0.0572232575456687,1.261438489054872,0.038027180804351794,-0.07218361953720612,-0.02288930301826748,-0.04929431651893865,2021
2021-11-18 00:00:00+00:00,0.6386064023437441,1.391874978233983,0.888860272362281,1.140770517093349,sideways,-0.0572232575456687,0.0215149917396042,1.140770517093349,0.03623014120134754,0.02454366825204742,0.00860599669584168,0.015937671556205738,2021
2021-11-19 00:00:00+00:00,0.6326223996418193,1.3993516666934915,0.8852612093264159,0.8912674279939122,sideways,0.0215149917396042,0.028192345225986,0.8912674279939122,0.03750458548578465,0.025126919018680995,0.0112769380903944,0.013849980928286593,2021
2021-11-20 00:00:00+00:00,0.6622524563991332,1.4632579024986836,0.9690461402751964,0.8939325755778867,bull,0.028192345225986,-0.0182318631824629,0.8939325755778867,0.03645839356607122,-0.016298056412282706,-0.00729274527298516,-0.009005311139297546,2021
2021-11-21 00:00:00+00:00,0.6863654696255882,1.4709131506939996,1.0095839954545407,0.8921752415825586,sideways,-0.0182318631824629,-0.0407422993321596,0.8921752415825586,0.03867159874197667,-0.036349270749298404,-0.016296919732863843,-0.020052351016434565,2021
2021-11-22 00:00:00+00:00,0.6897963351564129,1.4296364301215734,0.9861579701039586,1.01018275567299,sideways,-0.0407422993321596,0.0228504173980439,1.01018275567299,0.03814783315498072,0.023083097615434024,0.009140166959217561,0.013942930656216464,2021
2021-11-23 00:00:00+00:00,0.699193324618492,1.413320037864389,0.9881839360243354,1.0099552125843922,sideways,0.0228504173980439,-0.0070212283631985,1.0099552125843922,0.0399407265444063,-0.007091126184157705,-0.0028084913452794003,-0.004282634838878305,2021
2021-11-24 00:00:00+00:00,0.6867575335924555,1.4543661594643975,0.9987969166141016,1.010028530002378,sideways,-0.0070212283631985,0.0319196132580252,1.010028530002378,0.041174443804938066,0.0322397200572476,0.01276784530321008,0.019471874754037524,2021
2021-11-25 00:00:00+00:00,0.6679796944072787,1.47486903311102,0.9851825660282578,1.0097174611679396,sideways,0.0319196132580252,-0.0886564168845244,1.0097174611679396,0.040370900738690346,-0.08951793217288843,-0.03546256675380976,-0.05405536541907867,2021
2021-11-26 00:00:00+00:00,0.6357308503833042,1.2906246745389756,0.8204899218703382,1.0106752390877334,sideways,-0.0886564168845244,0.0186276674565695,1.0106752390877334,0.036012343472134604,0.01882652226031517,0.007451066982627801,0.011375455277687371,2021
2021-11-27 00:00:00+00:00,0.6503878005731283,1.3127408228630295,0.8537906165044445,0.8234235874280356,sideways,0.0186276674565695,0.0467159309739668,0.8234235874280356,0.03597308836049955,0.038466999472624226,0.01868637238958672,0.019780627083037506,2021
2021-11-28 00:00:00+00:00,0.6353614755567927,1.2827486167536135,0.8150090539090108,0.8299643487355524,bull,0.0467159309739668,0.009087852732436,0.8299643487355524,0.03409022420098934,0.007542593774480855,0.0036351410929744,0.003907452681506454,2021
2021-11-29 00:00:00+00:00,0.625572933623891,1.2803461400423188,0.8009498908802986,0.8312372575461492,bull,0.009087852732436,-0.0146977613011224,0.8312372575461492,0.0338433646275724,-0.012217326796012905,-0.00587910452044896,-0.006338222275563945,2021
2021-11-30 00:00:00+00:00,0.5533150549667268,1.2781151769696977,0.707200369398796,0.829149926363408,bull,-0.0146977613011224,0.0041856202282692,0.829149926363408,0.033991223784178834,0.003470506704054598,0.0016742480913076799,0.0017962586127469179,2021
2021-12-01 00:00:00+00:00,0.5224354597557854,1.2776332914787982,0.6674809360330234,0.7080495536176817,bull,0.0041856202282692,-0.0123201663564956,0.7080495536176817,0.03580172901273906,-0.00872328828921229,-0.004928066542598241,-0.0037952217466140498,2021
2021-12-02 00:00:00+00:00,0.4479572644797953,1.3090785923035644,0.5864112651973659,0.7054803740133694,bull,-0.0123201663564956,-0.0510146057798223,0.7054803740133694,0.035781706330056395,-0.03598980316569363,-0.02040584231192892,-0.01558396085376471,2021
2021-12-03 00:00:00+00:00,0.350298823577682,1.2628943990362371,0.4423904222852376,0.5737627371155859,bull,-0.0510146057798223,-0.081973912544157,0.5737627371155859,0.036056639310915135,-0.04703357643340918,-0.0327895650176628,-0.01424401141574638,2021
2021-12-04 00:00:00+00:00,0.0,1.1622673386187723,0.0,0.421540554188834,bull,-0.081973912544157,0.0049369307603075,0.421540554188834,0.030762317623504218,0.0020811165286919254,0.0019747723041230003,0.00010634422456892511,2021
